id,dip_exp,dip_gdbt,label
1942,3.73958,3.412985444559352,Train
3657,3.44452,3.2021434175364787,Train
2029,3.7149400000000004,4.156125948883785,Train
718,5.8672699999999995,5.881247817940211,Train
4473,5.85522,4.924130280753059,Train
3832,4.47191,3.939035785829167,Train
140,2.8248900000000003,2.5219889804641324,Train
1880,5.62027,5.776731180917509,Train
1097,1.26462,2.300464226409355,Train
1029,8.01201,9.151211041830306,Train
3130,3.77032,3.3840701423130333,Train
2935,3.50296,6.501800001176234,Train
2918,2.49935,2.336717595467282,Train
4832,5.29303,4.240908335455643,Train
583,4.06605,4.6955463198448495,Train
1841,1.9699900000000001,2.530150527794799,Train
91,2.9795599999999998,2.8280442719781256,Train
930,4.64208,4.097696034540392,Train
907,4.22462,3.684659111211536,Train
3718,2.67739,3.496742608860161,Train
3167,7.267460000000001,6.430564852384816,Train
1628,6.0399400000000005,5.428390323216787,Train
102,9.667110000000001,7.737005131690365,Train
1866,9.218060000000001,6.549027341544185,Train
4701,4.59919,3.8771164681656316,Train
1884,4.8354,4.4421340283903765,Train
4542,2.7568900000000003,5.164653307587492,Train
1416,7.43547,6.859716288728495,Train
1155,3.5307199999999996,3.660352401971664,Train
2326,8.945910000000001,7.383082222086943,Train
2144,5.92791,4.883320248607739,Train
2233,2.8212900000000003,2.8357741233986173,Train
2704,4.83076,5.202001700273635,Train
208,3.52819,3.7175609675383146,Train
1193,3.32211,2.9638562824887917,Train
3795,1.88221,2.7257295779178485,Train
4655,3.5187800000000005,3.7198334811641076,Train
724,4.1556,3.4428507096482717,Train
1007,2.22673,3.6269120523532017,Train
19,5.91771,4.213495892420961,Train
3198,3.15242,2.1066387142538128,Train
2516,2.96022,3.4385895733477994,Train
1316,2.50526,2.7431261064679986,Train
54,1.81309,3.1929213095797437,Train
3261,1.5187700000000002,1.539831207432722,Train
1859,0.9758600000000001,1.6881453485732991,Train
2295,7.84997,5.426841129124721,Train
1088,6.2407900000000005,4.259865969398853,Train
4248,3.8424,3.401323888720744,Train
4352,1.41035,2.967236339623271,Train
4509,2.38249,3.6342678208048556,Train
2313,1.5303,3.735564156063375,Train
1537,4.5997,3.5010821690042913,Train
4061,2.68545,4.626862424851257,Train
3185,4.48042,4.0997254330897706,Train
4156,2.69442,3.1673323716455033,Train
750,4.77159,3.634922282201948,Train
4802,5.23829,3.9193909014204493,Train
1126,1.8096599999999998,1.632312982850513,Train
2130,3.7226800000000004,3.532975532333066,Train
2170,1.52014,2.3116244229257963,Train
4438,5.50521,4.507906783550752,Train
3783,8.45739,7.082944623035019,Train
2037,4.6272,3.300656656697783,Train
2979,2.91252,3.3144781183595526,Train
2662,4.99787,4.006947920283203,Train
1350,5.74348,4.2728217735322,Train
2482,6.63283,5.874216017147052,Train
1568,1.91088,4.740596034531267,Train
4032,2.3123299999999998,3.262612762642691,Train
3710,3.74479,6.127138886927955,Train
1345,3.1505900000000002,2.9178090323004504,Train
3420,1.91313,3.5857893416801367,Train
4012,3.59763,3.654898436362231,Train
3907,4.58411,3.6822008135193895,Train
1558,3.21358,2.8967149585993774,Train
2737,4.46861,3.163414573780519,Train
1146,8.554789999999999,5.176668963301435,Train
3117,4.9536,3.9565632554067682,Train
2262,0.9288700000000001,4.2137160363702,Train
193,4.14405,3.0049981772896337,Train
3875,7.22801,4.124036841118375,Train
38,4.65104,2.963510584613682,Train
640,1.43216,3.517711573784085,Train
4144,4.1534699999999996,3.9217149724320186,Train
2698,6.9358699999999995,5.226965592034756,Train
3370,2.7121,3.4488607741805684,Train
1076,3.0131900000000003,3.533347530456201,Train
2844,4.43772,5.2911229335073395,Train
1401,6.838360000000001,4.9599013633493225,Train
4682,6.40346,5.3102531179408485,Train
339,2.60449,3.3417372273307024,Train
1528,5.752730000000001,4.122793325590517,Train
2363,9.66362,5.513118378962203,Train
4102,5.25972,6.285810377631017,Train
2207,3.2154700000000003,3.9583122757841043,Train
293,6.79772,4.192075480736963,Train
2366,2.7664299999999997,4.425740428879926,Train
1676,3.4713300000000005,2.3055688999522266,Train
2765,1.62295,1.4678283154576022,Train
1113,4.57684,4.5011059076739075,Train
763,3.02051,4.409139635114451,Train
2238,2.06806,2.688400012793411,Train
4898,3.47546,4.8207403561448805,Train
978,2.48007,2.839014933886803,Train
3636,1.58892,1.5312771976061894,Train
4715,3.7406300000000003,4.236171364208782,Train
3423,3.0749,4.224289438775369,Train
4091,4.86677,5.676982180565907,Train
2168,2.54575,3.1500878413261058,Train
1661,1.01084,2.176689283495687,Train
4029,5.021809999999999,4.046110393665191,Train
4803,1.11395,2.638707087367245,Train
4295,5.14911,4.085046166808243,Train
811,1.63906,1.7403720071222955,Train
3182,1.8561400000000001,3.745186538708899,Train
2582,4.71703,5.270614025652659,Train
4749,2.70473,3.3079545406426876,Train
479,4.3966199999999995,4.054182221178364,Train
1227,7.33725,5.732956114031306,Train
3242,3.72634,3.074712751414029,Train
974,0.9973799999999999,3.089640360919026,Train
3101,1.54115,2.8198093709443808,Train
1295,1.7391400000000001,3.571034960077404,Train
726,5.5982400000000005,3.2993163838222954,Train
3588,3.4396,3.823683303159331,Train
1421,2.59138,3.1984200949628545,Train
870,4.93429,5.751194074341282,Train
3406,3.64824,3.7791933250617356,Train
3914,1.34043,2.5134257862229483,Train
3954,3.94142,2.5298469685615976,Train
4067,10.860339999999999,8.657814741499337,Train
3112,2.77984,3.045616386879219,Train
4847,3.80914,3.0586313331516553,Train
4251,1.9842099999999998,2.5301794777594364,Train
1008,1.8207900000000001,3.7068902967790778,Train
4712,5.8083,3.977201938551642,Train
1228,6.03284,6.131019200398533,Train
4092,1.1728100000000001,2.671178708387408,Train
2456,5.65019,4.576222920077375,Train
434,1.8572,2.910271287381455,Train
4097,6.1925,5.669492953851751,Train
2267,1.7812700000000001,2.955266258686223,Train
4930,5.95069,6.911616332789795,Train
4952,2.69177,2.5611064650253836,Train
2320,4.26883,4.36104262689222,Train
2136,4.3383400000000005,4.549466491441483,Train
2113,3.0541099999999997,2.6822687588470546,Train
2861,3.9535199999999997,5.4074543838882825,Train
2914,2.15322,2.346524392243357,Train
2279,2.7637099999999997,4.187216915070191,Train
4676,6.44119,5.125657899148881,Train
2316,2.1524799999999997,2.217209122635769,Train
3680,1.8528200000000001,3.2498970314226128,Train
2529,2.73158,3.178816346490049,Train
3615,1.91555,2.1347446589542463,Train
561,6.84417,8.624279697598405,Train
3754,3.54296,2.999630854406452,Train
205,1.8819700000000001,2.5854603986603024,Train
1682,7.81118,7.9444776222718865,Train
4537,3.74379,3.5563945544121705,Train
1516,4.995419999999999,6.118438282692069,Train
4149,5.014469999999999,3.611176870687934,Train
3476,2.8300099999999997,3.208138948761782,Train
4253,3.74956,3.6789868818020106,Train
4396,2.44749,4.108262101269404,Train
2395,3.3797699999999997,4.324168207787833,Train
2656,2.96267,2.47329087716712,Train
3193,8.23121,7.14465504474589,Train
658,3.4999800000000003,3.2871614177178574,Train
2638,5.739,4.692908657731997,Train
1619,4.78675,5.156192752894519,Train
2291,5.06608,5.767196443745848,Train
3699,15.19586,9.51348046288531,Train
89,3.4386699999999997,2.8540641540887517,Train
3181,1.36196,3.4568386623402785,Train
644,5.9122699999999995,4.558422098819903,Train
760,7.8925600000000005,7.487847568125766,Train
1050,5.49146,4.222721831585303,Train
2225,2.1050299999999997,2.448664930556522,Train
823,7.93182,6.358646579979301,Train
4640,4.70147,3.38470814240714,Train
1234,3.26139,3.711665628112583,Train
4804,3.27362,4.623318433700702,Train
3192,2.85302,3.423580080762735,Train
1893,2.52638,2.71043195280674,Train
4776,6.636830000000001,3.859803165518027,Train
754,1.92576,3.1327783688596442,Train
1520,1.64765,2.8229865311242532,Train
4429,5.35958,3.7052940636833775,Train
707,2.05653,2.7951443653603665,Train
143,5.69494,5.503722390681793,Train
785,3.7397,3.8202217837566,Train
2050,2.7402900000000003,3.864645037623518,Train
2680,5.14553,5.263818955893461,Train
4467,4.02603,3.264296620308085,Train
1864,2.06875,3.033006920167465,Train
2156,4.22671,3.3392364779381016,Train
2862,4.29708,4.14365671870511,Train
3780,1.2748,1.9915968278217935,Train
1121,13.68464,10.039351628043285,Train
171,1.53043,2.811616309077824,Train
412,2.1153,4.118938418735814,Train
4027,1.6551900000000002,2.932403299149667,Train
416,3.1995,2.593364412581559,Train
3415,9.594380000000001,7.685405438950666,Train
3814,3.82933,5.51126139515775,Train
1294,2.15462,2.9821418377129385,Train
4197,2.42555,3.324866845843184,Train
4747,1.94933,4.03648636420671,Train
3248,3.11665,3.183850982234615,Train
364,3.47592,3.0518360355573546,Train
3401,2.22422,3.2829820769239926,Train
2398,6.88479,5.391347272634516,Train
1439,2.6429,3.325351717058383,Train
740,2.79176,2.6069145598110977,Train
73,4.36407,3.2365916380859283,Train
4458,2.64036,2.9915583341567817,Train
4609,5.7499,4.451419491355611,Train
1265,3.68471,2.7390981827251153,Train
2208,5.83053,4.354319516124824,Train
2360,2.81829,3.049071786281635,Train
1988,3.96809,4.120483788870163,Train
4159,6.52096,6.726748594857649,Train
4567,3.98025,3.613825316523118,Train
2426,3.5708900000000003,2.972332444124433,Train
3857,3.14569,4.189273693682763,Train
1492,8.26452,4.890936490716873,Train
2202,6.41971,7.361576299814548,Train
1216,1.23876,2.234478822033393,Train
4500,6.170030000000001,3.3794748797906715,Train
4351,4.06104,4.211051202288429,Train
3545,3.67141,4.622073127768242,Train
2099,2.57998,4.0321026029559075,Train
1565,5.41971,4.297179118636733,Train
2978,1.76705,1.3978230849506346,Train
1998,3.7204800000000002,3.2958248861461104,Train
3159,4.05957,3.2071250015916832,Train
4013,16.652079999999998,10.608402850127252,Train
2356,4.60398,3.8306712976288804,Train
3049,2.62216,3.5336416260206156,Train
631,2.81924,3.7041189880927985,Train
2191,3.07579,4.225589102610338,Train
3013,9.20628,6.709714881578404,Train
4883,3.1854299999999998,4.049839990400478,Train
4737,7.1323,5.030555631911003,Train
1080,7.102519999999999,7.139828677998063,Train
1405,2.96913,3.5662888657113547,Train
632,2.8694900000000003,2.806812006573536,Train
1456,1.90185,2.750506120141699,Train
2035,5.56423,3.5492791836149284,Train
3792,4.32423,3.36220473265849,Train
1851,3.3472199999999996,2.7716773245515003,Train
4611,8.0118,6.395879874954458,Train
3003,4.1602,3.968982532711962,Train
3627,5.7115,5.274011174032403,Train
1802,11.20921,5.931187485914206,Train
2229,4.7419199999999995,4.406094550241199,Train
3670,1.9489,2.8478906295266384,Train
178,3.7735199999999995,4.111952262805808,Train
498,4.67442,6.343996591640654,Train
2388,6.913760000000001,5.499120165151235,Train
484,2.9952400000000003,3.48547626541708,Train
4282,1.44792,2.5230779099548712,Train
4644,3.06086,3.334829614174839,Train
4482,4.031280000000001,3.914340917545066,Train
2246,4.166530000000001,3.187614160669206,Train
3613,2.1089599999999997,4.3575867730648445,Train
3975,2.15145,2.002156807970961,Train
4598,4.83999,3.3438573303842483,Train
877,2.63155,3.038790846117969,Train
1166,2.64819,3.2906201910239643,Train
1689,2.90141,4.309482787626045,Train
1340,3.40729,4.698888393857226,Train
4271,5.9332,4.018595271665434,Train
273,2.7984299999999998,1.9649224190626742,Train
3387,6.06388,5.110472999825845,Train
4549,3.04716,4.754013053460274,Train
759,5.68839,3.951584567941775,Train
2218,4.476430000000001,3.783291166401555,Train
1597,3.6421,5.1323992336609185,Train
1356,3.51727,3.706632475354595,Train
2821,2.22933,3.431013064040133,Train
3721,8.57421,6.019532411067152,Train
4563,8.16276,6.966278323295706,Train
1249,4.21436,5.5155301728809,Train
3094,3.0456,3.0430891925213204,Train
1598,3.8750400000000003,3.6556922479305007,Train
992,2.16688,2.9404645142409707,Train
2093,2.71435,2.578246310655674,Train
3345,4.60508,4.275664580917446,Train
2515,3.85384,4.252078660879462,Train
3178,4.87282,4.074668706431784,Train
4757,8.63255,5.672939499169557,Train
1274,1.14372,3.2854247857006524,Train
1843,2.03074,3.412164526265683,Train
4294,3.7849800000000005,4.6164289887235705,Train
1466,4.08174,3.557399964009871,Train
3544,0.8491200000000001,2.3700099883305623,Train
319,5.5429900000000005,4.415279050686429,Train
184,2.6025099999999997,3.286696196781263,Train
4188,7.21692,5.865298423269756,Train
4729,4.133719999999999,3.8666327052523437,Train
4146,7.664569999999999,7.184515959089405,Train
4086,4.73497,4.118309452541549,Train
4255,3.2019900000000003,2.779521640572524,Train
3989,1.54758,3.2792153130734554,Train
2028,2.35478,2.703672465396614,Train
839,2.98233,3.192788322182926,Train
3953,6.93665,5.565215812781082,Train
4615,4.98134,4.2296510892644505,Train
2792,3.98066,3.014373233079256,Train
539,2.35141,3.662717707803255,Train
1154,3.13144,3.406729785611839,Train
3690,1.98812,1.5579255462284298,Train
801,2.13168,4.402005709892442,Train
2245,3.55585,3.5613064700297716,Train
3967,2.60385,3.2370785883022175,Train
1135,1.3737700000000002,1.5168114145573774,Train
3605,3.8508400000000003,4.310437299335749,Train
3470,1.95313,3.9627428057853846,Train
210,4.39954,2.513696718723834,Train
4430,6.5509900000000005,3.581102658843428,Train
2512,6.27504,4.394395373947028,Train
65,2.93146,2.6502347244818054,Train
863,4.52805,3.974969098979398,Train
374,3.97345,5.057408772305609,Train
4137,1.8621400000000001,4.015398228959379,Train
4958,4.72159,3.878447436268909,Train
1132,11.265189999999999,7.071708582570825,Train
3947,2.31679,3.332104439586679,Train
3069,5.5566,4.019105889644996,Train
2557,1.88802,2.222378148251674,Train
1026,1.6717,2.759706702383101,Train
2328,1.07155,1.6098074365033932,Train
341,1.66477,2.7245882361492404,Train
4397,2.68036,3.004131300470912,Train
875,5.19003,4.89646400033885,Train
1506,6.00523,5.418798683816699,Train
3168,5.14116,3.890439302310791,Train
372,2.14906,3.873624734538942,Train
2624,6.4181099999999995,5.255926204626533,Train
2990,3.54452,3.8604143448660277,Train
2259,2.47045,2.1825825407073927,Train
2568,2.54723,3.4734893815470382,Train
3523,3.95425,2.319158331145575,Train
4597,9.99821,6.640720683162162,Train
889,5.111280000000001,5.681587469562509,Train
4456,3.85344,3.7308305798814683,Train
4686,2.98742,4.369026795801603,Train
336,1.59063,1.6555682754863117,Train
4346,5.34011,2.8702208301277863,Train
1325,3.5271,3.5377979774115174,Train
2402,0.95995,2.1894947312362363,Train
3859,2.97385,3.397876103474057,Train
1579,2.46517,3.1250575767888784,Train
96,1.77482,2.1197864170204177,Train
4055,4.91526,4.248657415871376,Train
3250,2.12288,2.216489502140681,Train
3692,3.90617,4.361368249665352,Train
2637,4.289680000000001,3.4390793068252603,Train
4126,3.33342,3.5453424085096583,Train
3737,1.41145,3.6876637569170945,Train
4833,2.91879,3.5827264824809033,Train
129,1.73226,3.2068858828814064,Train
2561,7.974189999999999,6.757210250931964,Train
2119,0.9668,3.1271894028491185,Train
1635,1.74101,3.48302540480498,Train
1985,2.9248,3.467149459322281,Train
4944,1.6955200000000001,3.2534396577279514,Train
4487,3.4882800000000005,3.759388937042263,Train
4493,1.78185,2.2602383138608118,Train
3555,5.16416,5.351472816809009,Train
1398,1.55895,2.365376330463168,Train
4702,3.46214,4.588068667220429,Train
370,5.78536,4.689820861778576,Train
1788,9.22268,6.530312640676273,Train
2504,4.00966,3.4859173310354095,Train
2773,5.67644,4.391691156934458,Train
2116,2.48687,3.692280054390088,Train
4343,4.44955,4.580034795335653,Train
4273,4.61774,3.50968727909097,Train
1820,4.23355,4.616731064211933,Train
994,5.1109800000000005,4.937466459435113,Train
881,3.8765300000000003,6.729283729180904,Train
737,1.92523,2.987464351590489,Train
231,3.69182,3.555531653158898,Train
377,2.02127,1.9902030963500907,Train
1413,0.9791700000000001,1.119899175434796,Train
2910,1.25148,2.320562549266232,Train
2007,6.60593,4.827916280975076,Train
432,1.57291,3.62007777975247,Train
4285,2.84291,3.0772142007730756,Train
3919,5.87637,5.490483003791795,Train
4383,2.71305,3.395026212175201,Train
1361,3.22056,2.7072110122225865,Train
3042,1.31679,1.7727724347178941,Train
4266,1.6001,1.8277812483582214,Train
3483,1.98872,4.958826271777505,Train
1378,5.9791300000000005,4.482527827413317,Train
1591,5.93302,4.839256415583801,Train
1143,3.8471,4.917956326083614,Train
2643,4.891780000000001,3.745743813123317,Train
172,3.6536199999999996,1.8499779446562528,Train
3727,2.77071,4.56669609313015,Train
3863,3.9816,3.4245397174484626,Train
1876,4.2409,3.251794840779005,Train
2654,5.35637,4.66963516394984,Train
3296,3.2787800000000002,4.156431263662333,Train
814,3.6515,2.867376013180318,Train
2256,6.42509,5.310220705187316,Train
2266,3.5498,3.0425095588094244,Train
948,5.0109,4.363884284002334,Train
16,4.11184,3.7843861586642626,Train
2026,3.7167199999999996,4.329929729747872,Train
2020,2.56176,3.339213025547527,Train
4377,4.65305,6.143090857886898,Train
367,4.3659300000000005,5.806999010360252,Train
1406,2.08,1.8872204504769285,Train
3176,4.4974300000000005,4.203941427705471,Train
2932,5.5721099999999995,4.407937130776203,Train
3367,5.16735,3.690886390539578,Train
3436,1.49209,2.7840049951853514,Train
4774,7.46815,6.537353259863263,Train
4865,3.9813099999999997,3.0484537878571096,Train
4268,5.07108,5.481113232225138,Train
3527,4.43387,3.096313703871415,Train
4520,3.08655,3.8524922475013357,Train
4638,5.30755,4.067629589134587,Train
1848,3.09222,3.055945330078299,Train
4400,3.34283,3.544751578920826,Train
5007,1.3175,1.9812615803213922,Train
4073,6.723730000000001,4.87064133820641,Train
4402,3.05867,2.4635143018948393,Train
1935,0.41356000000000004,2.2355581546359735,Train
239,3.56452,2.7286960479515705,Train
1624,5.95506,4.741820077436033,Train
3032,2.51125,3.7088579784127176,Train
4499,7.4977,6.3588911089494164,Train
542,2.9460900000000003,3.440124137647078,Train
2851,2.85538,4.084599068379897,Train
2725,6.744389999999999,6.1577441872492145,Train
2454,1.7469,3.150765368655895,Train
1459,2.1,3.255991674860561,Train
1668,1.8893400000000002,2.5921345841052243,Train
3867,3.2206900000000003,4.046620998344096,Train
1903,4.27111,4.088290247855058,Train
552,6.939939999999999,5.280009860600555,Train
362,8.9119,5.485337737015279,Train
549,4.719930000000001,3.787166771316734,Train
3018,1.8729799999999999,3.9344502359928883,Train
4973,3.9811900000000002,6.012210561184601,Train
2086,4.67678,5.4068572055236075,Train
2988,1.6147,1.703560826102415,Train
81,4.49585,5.2693240773434695,Train
4060,5.79563,3.85572868436103,Train
2836,3.27352,3.058693283339406,Train
1730,4.46092,4.5484924136172245,Train
4876,4.88478,3.7061950330897413,Train
2925,7.1162600000000005,5.556181891722356,Train
355,4.27055,3.939411840430809,Train
3724,5.2198400000000005,3.806005526865544,Train
3607,8.02032,6.381353005085994,Train
3984,2.31805,3.2702526254871533,Train
3347,5.52383,3.858548751948862,Train
2936,3.0889900000000003,2.8387312353135368,Train
2083,5.34606,5.114544361674789,Train
2449,1.84265,2.8479412425846045,Train
2845,5.02304,3.821038481662864,Train
2690,2.16982,3.974254103833388,Train
4098,8.396980000000001,6.240454818177132,Train
554,1.9275099999999998,2.5050229193399,Train
3004,3.86524,4.689021037582522,Train
693,2.6151,4.086426588227613,Train
1181,2.9324,2.731344537691463,Train
2834,6.559360000000001,4.455304968089481,Train
3599,3.79231,4.215845260114663,Train
649,5.8938,5.892960345026707,Train
4545,2.4391700000000003,3.965044836245252,Train
1333,5.24315,4.7804719736472245,Train
4306,5.224480000000001,4.133610033688436,Train
420,6.43344,4.951204276353944,Train
2641,3.04179,3.7349026332827457,Train
5022,2.52433,2.791308118325847,Train
4675,4.1658,3.6584650404765067,Train
1229,4.59598,3.77899378122436,Train
1089,16.62167,12.095036843890801,Train
2780,2.13698,3.674012719036075,Train
2754,3.24207,3.2807736318946974,Train
2746,2.0662700000000003,2.982942903303209,Train
4219,4.9762699999999995,3.1465381178306773,Train
1534,4.55119,3.1289941962329695,Train
2336,4.70219,3.8409911218141075,Train
3946,3.8178699999999997,3.8716197723290695,Train
3850,2.08355,2.371206746866014,Train
3492,4.92515,6.581265417543161,Train
2305,7.084410000000001,6.7058412880183615,Train
960,1.91438,2.7905447628789464,Train
3313,2.08595,2.8625103469431163,Train
1164,1.97016,1.5621532525952138,Train
371,3.25569,2.663630074403756,Train
1306,2.84033,2.578867919156992,Train
2993,4.4893,3.8457605326847752,Train
4166,1.54135,2.376831329569342,Train
3541,6.76036,8.672572193782507,Train
1575,3.82694,3.4609211523105095,Train
3742,10.2209,9.515187153176724,Train
1484,2.56094,4.164206153568369,Train
3834,2.99747,4.41149638098176,Train
2548,4.30762,2.5501730663557796,Train
4773,3.6037199999999996,2.639633373901982,Train
1858,1.67013,4.286520563181338,Train
258,4.8227,3.58471955733672,Train
3835,2.72647,3.8741973962213754,Train
769,2.3023700000000002,1.853005388773774,Train
2061,1.50302,2.1704479812796285,Train
4778,2.21236,2.3468936150600586,Train
2018,3.3260300000000003,3.149225954678362,Train
3940,4.21085,3.6845379619933176,Train
4574,1.7718099999999999,3.1102471214879968,Train
3344,6.87528,5.094789189812648,Train
114,5.33554,5.404494881195085,Train
1816,1.40161,2.760890702060476,Train
1594,2.9293299999999998,3.4364060015124367,Train
957,3.8179,4.158712860730449,Train
2973,2.82278,3.407782994608526,Train
2289,3.00852,3.0703675093895906,Train
4330,4.73785,3.652508361798123,Train
3402,2.9384099999999997,3.185392827790481,Train
3818,5.66599,4.398113070153093,Train
679,1.62616,2.620713073825353,Train
2325,7.17557,4.756360708852749,Train
56,3.00173,3.2720427900844995,Train
3300,5.1012900000000005,5.055944651627116,Train
1435,5.57484,3.5855872675983327,Train
4704,1.5840100000000001,3.084968814213216,Train
435,4.49392,2.9982869912888694,Train
3829,4.38609,3.75857268468407,Train
1057,6.6860800000000005,5.596513539889568,Train
3203,6.71002,5.438717512958567,Train
155,2.96735,2.9090917300508266,Train
4237,5.80687,4.2896194518900845,Train
2883,3.22522,3.606854204390354,Train
3409,1.2183899999999999,2.2383604154053343,Train
1016,5.10631,3.1333303518882394,Train
60,2.27875,2.401403110746569,Train
4019,8.367289999999999,6.348998999771107,Train
2077,1.4835200000000002,3.0890836268853947,Train
782,5.52445,4.610066787187887,Train
35,1.93422,3.9861341403970836,Train
428,4.02603,4.693987145396797,Train
3494,1.78434,1.872986599539028,Train
4996,5.14236,4.127643631849286,Train
1650,4.70621,3.457888091168591,Train
3358,4.2937,3.8129905828499004,Train
1060,2.15726,3.36564976349229,Train
358,4.90961,4.203833243012471,Train
1123,2.14855,2.2929730875821535,Train
4980,5.3603,4.345212867757231,Train
4632,3.1162400000000003,3.0835160676925413,Train
3708,3.5157199999999995,4.315062355932725,Train
3782,4.22308,3.7554653522942676,Train
524,1.55443,2.4588207792259764,Train
4081,8.3126,7.332333339315506,Train
1200,3.6985,3.1741895682481873,Train
2785,4.17596,3.7805748318900236,Train
4445,4.7916099999999995,4.1531592988888315,Train
265,5.37906,5.349047904977677,Train
3257,2.74867,2.510874740604019,Train
1585,4.5384400000000005,4.251651713657485,Train
1664,3.16158,3.2953851990663674,Train
1968,8.95315,6.626859991234452,Train
3363,4.803030000000001,4.114825188953085,Train
1518,2.66511,3.9110144489229923,Train
4152,2.52299,3.300948094989812,Train
734,5.5637300000000005,7.1672757469683654,Train
4239,6.18086,5.920084485789671,Train
2514,7.47812,6.464865792575769,Train
2596,10.616760000000001,8.302963059007457,Train
4080,4.13077,4.299312663521934,Train
4069,2.9638299999999997,4.748228149343433,Train
887,4.75437,5.2967382642789405,Train
494,3.26613,3.6282218866750306,Train
580,5.66234,4.398910936114155,Train
1133,4.57996,3.5374087894576136,Train
212,5.82515,4.384202150182257,Train
1064,8.29776,5.207690998830582,Train
3293,6.0221,5.082240311158604,Train
3796,7.158739999999999,4.619394918248307,Train
4670,2.75365,3.059571556998286,Train
1004,1.52128,2.247216722470269,Train
4758,9.18548,3.948217370665633,Train
2159,1.9195400000000002,3.7790844527907907,Train
4049,9.20505,5.175564126070609,Train
3966,5.94434,4.832655310316523,Train
186,0.92194,2.4940524437414933,Train
2015,3.4951800000000004,3.886101941068352,Train
3384,2.9253099999999996,2.757221135729522,Train
2056,3.57827,3.553437210354834,Train
1631,3.3289699999999995,2.6174012674900395,Train
1307,3.99704,4.144950640543786,Train
1781,4.5170699999999995,4.38412537423632,Train
2422,0.7481300000000001,1.6441774786481325,Train
1655,6.931769999999999,4.178842710473489,Train
3153,1.6750599999999998,4.373858153782614,Train
1124,4.70311,4.928892270820801,Train
445,2.06133,2.114868630117277,Train
3716,1.65927,2.65202687455367,Train
4672,4.547969999999999,4.361611890851198,Train
2503,3.5682099999999997,2.9822766947200585,Train
4998,2.19849,5.317186536521816,Train
3047,1.88705,2.6226233203287177,Train
1681,2.83668,2.705602238395272,Train
2800,5.5841400000000005,4.432912950552327,Train
3215,2.60732,4.148780007615409,Train
2581,2.0407,2.7160690183463645,Train
243,4.48125,5.515619528914885,Train
3543,2.8455,3.028295555355652,Train
4502,2.15928,2.9962030275126037,Train
2695,5.1578,4.459712950859326,Train
3549,6.47061,5.281670363162736,Train
1659,4.23888,3.5281929167674217,Train
2333,1.65943,2.213945655290219,Train
1297,1.79696,2.406747642102004,Train
1674,2.9354299999999998,2.844695339319703,Train
2352,3.64394,4.193674841803498,Train
3995,1.8064900000000002,1.6651812513369633,Train
611,3.06473,3.212608836947998,Train
1407,2.71938,3.987387703661025,Train
2474,2.2992,3.8073689233749164,Train
3232,6.7862,7.620997547605166,Train
373,2.33258,3.139024712807793,Train
3062,2.69086,2.33278117989892,Train
3752,0.93901,3.3809306215242496,Train
4446,3.11464,2.8588087952328314,Train
4372,1.51993,3.187127653231207,Train
236,4.642919999999999,6.184092675291244,Train
1344,3.45534,3.6018954880863334,Train
2321,3.49946,4.911271263867808,Train
1218,4.42537,4.0349741611223635,Train
1776,4.1471800000000005,3.7928349287333116,Train
1498,4.20496,3.130255976108046,Train
4709,1.1979,1.8965988790421933,Train
2097,4.08761,3.253399990973155,Train
510,1.4157,2.811962349234913,Train
1613,4.97213,4.105103667716726,Train
1623,6.41562,4.7742212751914455,Train
2045,9.82104,7.8103947768596305,Train
3163,2.89885,3.664666180211169,Train
3372,3.29724,4.572965108252617,Train
78,2.31802,3.0945555970037835,Train
2317,5.80535,4.613470315094814,Train
4328,5.59955,5.412785621233244,Train
2874,7.270060000000001,5.335411585246278,Train
3399,6.724639999999999,6.315103985577631,Train
4786,3.8177,3.686571911645541,Train
911,3.6011,2.9900845146195,Train
3478,3.1006,3.193075368721386,Train
697,1.1254,1.12580429938071,Train
2386,4.8843,3.6919440538217523,Train
363,11.18982,8.732296364479131,Train
1842,1.1537,3.0053912422015583,Train
1153,3.71864,3.994135334725409,Train
1360,3.23807,4.797355188090236,Train
4650,6.1814,3.744869690712539,Train
3806,3.14815,4.924955948130851,Train
3142,5.435169999999999,3.789653034412481,Train
4581,2.67596,4.772605612304156,Train
4974,5.93729,4.259647484373416,Train
2733,10.65733,8.362279510994025,Train
5015,1.11812,2.112174359701881,Train
4748,6.13225,3.6429963814825244,Train
83,6.03897,5.692383147038165,Train
79,5.12692,4.098969756292718,Train
662,4.58795,4.00390992968277,Train
324,6.6344899999999996,4.476779898084458,Train
1440,5.40455,3.894932888550263,Train
4646,2.00454,3.2193445390744957,Train
1130,3.8246599999999997,3.9278061551223633,Train
2253,4.3035,3.7923468747674427,Train
2376,5.61604,4.431790756611891,Train
808,2.28746,3.497697624091307,Train
1510,4.034619999999999,3.9785777610405955,Train
3105,2.21952,3.0425815234011586,Train
2593,2.95003,2.6767043385103255,Train
2576,1.89287,3.4855198438918285,Train
3329,0.46224,1.0133623722476683,Train
656,4.27908,4.268715444594903,Train
3070,7.17356,4.989528172294087,Train
858,1.09514,2.3029290863912735,Train
1383,6.6358,6.079788927963566,Train
4552,5.518619999999999,5.650585620973438,Train
4284,6.29673,3.617704970595413,Train
833,4.9450199999999995,5.730055315345659,Train
2927,1.7819099999999999,4.514713589041242,Train
